eventId;firPlace;eventType;eventTitleFemale0;teamQnt;prizeUSD;maxPrizeUSD;endDate
3586;1750;Online;False;8;1500;2500;2018-03-04
3411;5200;Online;False;2;7200;7200;2017-12-08
3381;3062;Online;False;8;0;6125;2017-12-13
2876;4585;Reg. LAN;False;6;11418;11418;2017-12-16
3233;1810;Reg. LAN;False;2;2715;2715;2017-09-30
3264;40000;Intl. LAN;False;8;0;92500;2017-10-29
2691;250000;Online;False;16;0;660000;2017-02-26
3371;7600;Online;False;4;0;29500;2017-12-01
3031;5307;Local LAN;False;8;768;11608;2017-08-25
3370;7600;Online;False;4;0;29500;2017-11-30
3653;1653;Intl. LAN;False;8;3306;3306;2018-03-31
3181;8988;Local LAN;False;2;0;17978;2017-09-16
3540;0;Online;False;20;10000;10000;2018-02-05
3548;50000;Intl. LAN;False;8;100000;100000;2018-02-25
3171;480;Local LAN;False;4;640;640;2017-09-09
2760;1000;Online;False;8;1600;1600;2017-04-04
3170;50000;Intl. LAN;False;8;100000;100000;2018-03-31
2928;0;Online;False;14;14685;14685;2017-07-23
3187;40000;Local LAN;False;4;0;100000;2017-09-16
3347;8605;Local LAN;False;4;16980;16980;2017-11-11
3444;250000;Online;False;12;0;500000;2018-02-04
2706;3150;Local LAN;False;16;5250;5250;2017-03-04
3038;1500;Online;False;8;2300;2300;2017-08-06
3387;1500;Online;False;8;2000;2000;2017-11-30
2846;10250;Online;False;5;11389;11389;2017-07-07
2662;15000;Intl. LAN;False;8;30000;30000;2017-03-03
3199;50000;Online;False;16;0;100000;2017-09-24
3553;3650;Reg. LAN;False;3;7300;7300;2018-03-29
3049;18000;Online;False;17;6000;50000;2017-11-23
2757;2854;Online;False;8;5707;5707;2017-06-11
3336;800000;Local LAN;False;4;1000;1500000;2017-12-17
3635;100000;Online;False;4;0;250000;2018-03-28
2872;15000;Online;False;10;25000;25000;2017-06-08
2988;117500;Online;False;4;0;235000;2017-07-20
3216;40000;Local LAN;False;4;0;100000;2017-09-24
3421;63750;Online;False;22;0;150000;2017-12-28
3629;4739;Online;False;8;7898;7898;2018-03-31
3146;250000;Online;False;8;0;490000;2017-09-03
2755;100000;Online;False;8;0;200000;2017-03-08
3252;500000;Intl. LAN;False;8;50000;1000000;2017-11-05
2949;50000;Online;False;16;0;100000;2017-07-01
2923;9000;Online;False;8;15000;15000;2017-06-18
3295;5800;Reg. LAN;False;4;11600;11600;2017-11-25
3204;5000;Intl. LAN;False;8;10000;10000;2017-10-28
2843;2799;Online;False;14;0;5599;2017-06-06
2960;1250;Local LAN;False;2;1750;1750;2017-06-23
2895;4980;Reg. LAN;False;4;12350;12350;2017-11-04
3559;832;Online;False;8;832;832;2018-02-21
3535;238000;Online;False;8;0;597000;2018-02-04
3129;0;Online;False;8;0;0;2017-10-17
2707;2655;Local LAN;False;6;4250;4250;2017-03-05
2952;2966;Online;False;4;0;7990;2017-06-28
3471;18000;Online;False;17;6000;50000;2018-04-01
3377;1500;Online;False;8;2300;2300;2017-11-30
3254;70000;Online;False;16;0;1000000;2017-10-14
2557;228710;Intl. LAN;False;12;750000;750000;2017-06-04
3262;40000;Online;False;8;0;92500;2017-10-24
3220;40000;Online;False;4;0;92500;2017-09-27
3510;6080;Online;False;2;0;15200;2018-02-24
3247;500000;Major;False;16;1000000;1000000;2018-01-28
3409;1200;Online;False;2;1600;1600;2017-12-06
3599;6000;Online;False;16;10000;10000;2018-04-23
3621;1000;Online;False;8;1500;1500;2018-03-31
2844;10000;Online;False;8;20000;20000;2017-05-14
3157;24800;Online;False;20;62000;62000;2017-10-12
3062;117500;Online;False;4;0;235000;2017-08-18
2675;31866;Intl. LAN;False;76;0;56300;2017-04-14
3076;3000;Online;False;8;6000;6000;2017-08-27
3588;3500;Local LAN;False;4;7200;7200;2018-03-02
2725;500000;Intl. LAN;False;8;50000;1000000;2017-06-04
2878;1500;Online;False;8;1500;1500;2017-05-25
3009;40000;Online;False;8;0;100000;2017-08-27
3462;20000;Online;False;5;37500;37500;2018-02-04
3319;1000;Online;False;8;2000;2000;2017-12-14
3189;46000;Intl. LAN;False;4;100000;100000;2017-10-01
3315;18000;Online;False;8;9000;50000;2017-12-13
2819;70000;Online;False;16;0;1000000;2017-05-05
2919;640;Local LAN;False;2;1070;1070;2017-06-17
2807;5948;Intl. LAN;False;6;10997;10997;2017-05-07
3447;6100;Local LAN;False;6;14030;14030;2017-12-16
3435;250000;Online;False;6;0;500000;2018-01-25
2769;2500;Online;False;8;5000;5000;2017-04-05
3088;0;Online;False;8;0;0;2017-08-23
2572;50000;Intl. LAN;False;8;100000;100000;2017-09-10
2935;39477;Online;False;8;18450;63162;2017-10-08
2916;130000;Online;False;20;10000;300000;2017-07-15
2670;1100;Online;False;8;1500;1500;2017-02-08
2981;15137;Online;False;16;0;30274;2017-08-07
2968;125457;Online;False;8;0;250000;2017-08-20
2848;70000;Online;False;8;0;1000000;2017-05-14
3138;125000;Online;False;16;0;300000;2017-09-20
2989;117500;Online;False;4;0;235000;2017-07-26
3211;40000;Local LAN;False;8;8731;100000;2017-09-24
2880;18000;Online;False;24;2500;50000;2017-08-28
2812;39477;Online;False;8;0;63162;2017-04-27
2451;1000;Online;False;8;1500;1500;2016-09-23
3522;125000;Online;False;8;0;300000;2018-02-11
2186;0;Online;False;26;0;0;2016-04-25
3188;117500;Local LAN;False;4;0;235000;2017-09-17
2976;228;Reg. LAN;False;4;456;456;2017-07-02
2750;18000;Online;False;8;2475;50000;2017-04-11
3379;13036;Local LAN;False;4;36000;36000;2017-12-03
3327;20000;Online;False;7;0;37500;2017-11-11
3518;125000;Online;False;8;0;300000;2018-02-04
2767;1000;Online;False;8;1500;1500;2017-04-09
2729;250000;Online;False;10;0;660000;2017-06-08
2791;96093;Online;False;16;0;250000;2017-04-29
3191;8988;Online;False;4;0;17978;2017-09-17
3162;1500;Online;False;8;2000;2000;2017-09-11
2921;40000;Intl. LAN;False;15;100000;100000;2017-10-22
3497;16379;Local LAN;False;4;23000;23000;2018-01-13
3440;250000;Online;False;4;0;500000;2018-01-26
3382;5950;Online;False;16;14871;14871;2017-12-21
2888;1680;Online;False;16;0;3360;2017-06-02
3527;125000;Online;False;8;0;300000;2018-02-10
3153;250000;Intl. LAN;False;4;10000;490000;2017-10-23
3514;1500;Online;False;8;2500;2500;2018-02-06
3581;3750;Online;False;8;5350;5350;2018-03-29
2748;18000;Online;False;8;5000;50000;2017-04-12
3282;39477;Local LAN;False;4;163;63162;2017-10-16
3579;6080;Online;False;2;0;15200;2018-02-26
3648;125000;Intl. LAN;False;8;100000;300000;2018-04-08
3225;9000;Online;False;8;15000;15000;2017-10-01
3446;0;Local LAN;False;4;0;0;2017-12-16
3056;250000;Online;False;8;0;660000;2017-09-20
2890;1680;Intl. LAN;False;4;3360;3360;2017-06-24
2974;117500;Online;False;4;0;235000;2017-07-01
3397;3570;Local LAN;False;2;5355;5355;2017-12-01
2969;125457;Online;False;8;0;250000;2017-08-20
3102;5307;Reg. LAN;False;4;11608;11608;2017-09-03
3575;1500;Online;False;4;2500;2500;2018-02-25
3418;3500;Online;False;8;5000;5000;2017-12-21
3183;117500;Intl. LAN;False;8;0;235000;2017-10-15
3193;117500;Local LAN;False;4;0;235000;2017-09-17
2856;5705;Online;False;8;0;11418;2017-06-26
3001;15300;Online;False;4;28600;28600;2017-07-16
3525;125000;Online;False;8;0;300000;2018-02-03
3423;1000;Online;False;8;1500;1500;2017-12-12
3449;1500;Online;False;8;2000;2000;2017-12-22
3043;600;Online;False;8;2000;2000;2017-09-04
2865;50000;Online;False;8;0;100000;2017-05-21
2947;50000;Online;False;8;0;100000;2017-06-25
3465;1500;Online;False;8;2300;2300;2017-12-21
3439;250000;Online;False;8;0;500000;2018-01-21
2955;6695;Reg. LAN;False;16;11157;11157;2017-07-09
3060;250000;Online;False;10;0;660000;2017-11-23
3128;1000;Online;False;8;1500;1500;2017-09-04
2616;70;Online;False;4;110;110;2016-12-11
3612;250000;Online;False;8;0;750000;2018-03-29
3360;18000;Reg. LAN;False;4;0;50000;2018-01-08
2232;0;Online;False;24;20000;20000;2016-04-27
3528;125000;Online;False;8;0;300000;2018-02-11
3578;2500;Online;False;8;5000;5000;2018-03-24
3261;40000;Online;False;8;0;92500;2017-10-19
3524;125000;Online;False;16;0;300000;2018-02-18
2680;1700;Local LAN;False;4;3200;3200;2017-03-11
3642;2500;Online;False;10;4000;4000;2018-04-08
2977;2500;Online;False;12;3000;3000;2017-07-17
3058;250000;Online;False;4;0;660000;2017-09-29
3053;250000;Online;False;16;0;660000;2017-08-20
2920;7335;Local LAN;False;4;14830;14830;2017-06-16
3119;1500;Online;False;8;2300;2300;2017-08-31
3517;125000;Online;False;8;0;300000;2018-02-03
3422;1500;Online;False;4;2000;2000;2017-12-17
3320;3000;Online;False;16;5000;5000;2017-12-11
3141;0;Online;False;16;0;0;2017-09-03
2570;50000;Intl. LAN;False;8;100000;100000;2017-07-15
2785;500000;Online;False;8;0;1000000;2017-04-23
3059;250000;Online;False;10;0;660000;2017-11-23
3113;100000;Intl. LAN;True;8;170000;170000;2018-03-17
2835;3500;Online;False;13;5000;5000;2017-06-05
2940;8365;Local LAN;False;4;16703;16703;2017-07-01
3276;11950;Online;False;8;3646;20322;2017-11-20
3291;75300;Online;False;8;0;113361;2017-10-19
3069;8988;Intl. LAN;False;16;17978;17978;2017-11-11
3124;1200;Reg. LAN;False;8;3000;3000;2017-08-27
3417;800000;Online;False;4;0;1500000;2017-12-10
2945;50000;Online;False;16;0;100000;2017-06-24
2777;15000;Intl. LAN;False;8;30000;30000;2017-05-28
2567;50000;Intl. LAN;False;8;100000;100000;2017-04-30
3485;1925;Reg. LAN;False;8;7025;7025;2018-03-24
2751;600;Online;False;8;2000;2000;2017-04-23
3041;18000;Online;False;8;9000;50000;2017-08-23
3570;16650;Online;False;16;10000;37000;2018-05-14
3415;1176;Online;False;4;2940;2940;2017-12-10
3242;5369;Local LAN;False;7;10355;10355;2017-10-15
3450;1100;Local LAN;False;6;2100;2100;2017-12-17
3195;75000;Online;False;20;0;150000;2017-10-07
2979;51700;Intl. LAN;False;8;110000;110000;2017-09-02
2789;18000;Online;False;8;9000;50000;2017-04-23
3064;40000;Local LAN;False;4;0;100000;2017-08-19
2834;3000;Intl. LAN;False;4;5000;5000;2017-05-27
2875;2854;Online;False;4;1395;5707;2017-05-22
2983;117500;Online;False;4;0;235000;2017-07-11
3332;20000;Online;False;4;0;37500;2017-11-18
3283;117500;Intl. LAN;False;6;235000;235000;2017-12-09
3403;12500;Intl. LAN;False;4;25000;25000;2018-02-11
2373;0;Online;False;16;0;0;2016-08-14
2714;250;Online;False;4;500;500;2017-03-20
3523;125000;Online;False;8;0;300000;2018-02-14
2839;410;Local LAN;False;4;815;815;2017-04-30
2899;100000;Online;False;16;0;250000;2017-07-09
2296;5000;Online;False;16;10000;10000;2016-06-27
3084;5307;Online;False;4;0;11608;2017-08-20
3042;600;Online;False;4;1600;1600;2017-08-21
3231;3533;Local LAN;False;8;7065;7065;2017-09-30
2699;2285;Online;False;10;11250;11250;2017-05-15
2826;500000;Online;False;8;0;1000000;2017-04-29
3209;1810;Online;False;4;1142;2715;2017-09-24
2533;6475;Online;False;12;10000;10000;2017-07-10
3178;117500;Reg. LAN;False;12;0;235000;2017-10-27
2723;70000;Intl. LAN;False;8;50000;1000000;2017-06-18
3580;250000;Online;False;8;0;750000;2018-04-10
3180;1000;Online;False;8;1500;1500;2017-09-22
3442;250000;Online;False;16;0;500000;2018-01-24
2833;3000;Online;False;16;0;5000;2017-05-19
2724;70000;Intl. LAN;False;8;50000;1000000;2017-06-11
3323;6000;Online;False;16;10000;10000;2017-12-19
2874;1000;Online;False;8;1500;1500;2017-05-26
3028;4700;Local LAN;False;2;7050;7050;2017-08-03
3487;7000;Online;False;8;10000;10000;2018-03-11
2951;50000;Online;False;8;0;100000;2017-07-02
2830;2500;Online;False;8;3500;3500;2017-06-12
2681;1700;Local LAN;False;4;3200;3200;2017-04-01
2927;1825;Local LAN;False;2;2722;2722;2017-06-18
2827;500000;Online;False;16;0;1000000;2017-05-07
3175;6000;Online;False;8;0;10000;2017-09-21
2994;117500;Online;False;4;0;235000;2017-07-12
3359;18000;Online;False;4;0;50000;2018-02-05
2574;50000;Intl. LAN;False;8;100000;100000;2017-12-03
3202;1587;Online;False;8;0;1587;2017-09-25
3109;5445;Online;False;8;8170;8170;2017-08-25
3301;1500;Online;False;8;2300;2300;2017-10-27
2773;600;Online;False;4;1600;1600;2017-04-23
2086;0;Other;False;8;0;0;2015-12-20
2800;14267;Local LAN;False;6;21400;21400;2017-04-12
2742;2161;Intl. LAN;False;2;2917;2917;2017-04-01
3108;2390;Online;False;8;0;4184;2017-08-24
3622;1300;Online;False;8;0;2100;2018-03-24
3281;70000;Online;False;3;0;1000000;2017-10-14
3554;3000;Local LAN;False;4;5100;5100;2018-02-18
3623;100000;Online;False;20;10000;250000;2018-04-12
3176;800000;Intl. LAN;False;19;92500;1500000;2018-01-14
3637;1500;Online;False;8;2300;2300;2018-04-03
3470;18000;Online;False;24;0;50000;2018-03-29
2824;2900;Local LAN;False;2;0;0;2017-04-23
2679;10000;Reg. LAN;False;8;20000;20000;2017-05-07
2399;250000;Online;False;0;0;660000;2016-09-03
2961;1000;Online;False;8;1500;1500;2017-06-28
3130;2000;Online;False;4;2500;2500;2017-08-30
3313;250000;Intl. LAN;False;8;660000;660000;2017-12-17
3070;8988;Local LAN;False;2;2800;17978;2017-08-16
2898;1449;Online;False;4;1449;1449;2017-06-11
2797;18000;Online;False;4;0;50000;2017-05-18
3550;11600;Online;False;16;29000;29000;2018-04-03
2825;2905;Online;False;8;4067;4067;2017-04-28
3365;18000;Reg. LAN;False;2;0;50000;2018-01-04
3352;4080;Local LAN;False;4;7580;7580;2017-11-19
3117;100000;Online;True;5;8000;170000;2018-02-04
2568;50000;Intl. LAN;False;8;100000;100000;2017-05-08
3104;3510;Online;False;4;5849;5849;2017-10-20
2638;228710;Online;False;14;125000;750000;2017-05-11
2904;100000;Online;False;8;0;250000;2017-06-13
2906;100000;Online;False;8;0;250000;2017-06-15
3015;2966;Reg. LAN;False;4;7990;7990;2017-08-20
2818;70000;Online;False;16;0;1000000;2017-04-29
3201;51700;Intl. LAN;False;8;110000;110000;2017-12-09
3551;1000;Reg. LAN;False;4;2000;2000;2018-02-11
3112;800000;Intl. LAN;False;32;1500000;1500000;2018-03-18
2127;2000;Online;False;8;3000;3000;2016-02-02
3230;8360;Local LAN;False;4;10641;10641;2017-10-01
3541;3650;Online;False;6;0;7300;2018-03-29
3455;460;Reg. LAN;False;4;1050;1050;2017-12-17
3498;4525;Local LAN;False;2;11310;11310;2018-01-14
3600;3000;Online;False;8;5000;5000;2018-03-22
3552;2000;Online;False;10;3000;3000;2018-03-08
2672;18000;Online;False;24;2500;50000;2017-04-17
3617;250000;Online;False;4;0;750000;2018-03-25
3093;5000;Intl. LAN;False;8;10000;10000;2017-08-27
2794;96093;Online;False;8;0;250000;2017-04-30
3574;18000;Online;False;16;2000;50000;2018-04-09
2870;0;Reg. LAN;False;2;0;0;2017-05-21
3344;3815;Online;False;8;11920;11920;2017-11-12
2837;2195;Online;False;3;0;3292;2017-05-10
3152;250000;Online;False;8;0;490000;2017-10-12
3294;3815;Online;False;4;0;11920;2017-10-30
2822;70000;Online;False;16;0;1000000;2017-05-19
2901;100000;Online;False;16;0;250000;2017-07-09
3050;117500;Online;False;4;1980;235000;2017-08-06
3634;100000;Online;False;8;0;250000;2018-03-30
2902;100000;Online;False;16;0;250000;2017-07-11
2915;12330;Online;False;4;0;20960;2017-06-11
3380;16650;Online;False;8;2387;37000;2017-12-14
3200;50000;Online;False;16;0;100000;2017-09-25
3632;8000;Online;False;16;15000;15000;2018-03-19
2713;100000;Intl. LAN;False;8;200000;200000;2017-05-07
3452;4100;Local LAN;False;4;5850;5850;2017-12-16
3033;117500;Online;False;4;0;235000;2017-08-06
3105;2000;Online;False;8;3000;3000;2017-08-31
3131;117500;Online;False;4;0;235000;2017-09-02
3494;238000;Intl. LAN;False;8;597000;597000;2018-03-25
3644;50000;Intl. LAN;False;114;0;100000;2018-03-30
3160;8988;Online;False;3;0;17978;2017-09-08
3536;238000;Online;False;8;0;597000;2018-02-04
2978;11500;Online;False;4;18800;18800;2017-07-06
3563;100000;Online;False;8;0;250000;2018-02-26
3151;250000;Online;False;8;0;490000;2017-10-12
2908;100000;Online;False;8;0;250000;2017-06-18
3039;4290;Online;False;4;0;8992;2017-08-03
3207;2500;Online;False;12;3000;3000;2017-10-10
3499;1637;Online;False;8;1637;1637;2018-01-18
3063;11877;Local LAN;False;4;4700;17222;2017-08-05
2871;15000;Online;False;8;0;25000;2017-05-24
3036;18000;Online;False;8;4000;50000;2017-08-25
3398;800000;Online;False;4;0;1500000;2017-12-02
2866;225000;Online;False;14;125000;750000;2017-11-11
3616;0;Online;False;2;0;0;2018-03-19
3257;500000;Online;False;16;0;1000000;2017-10-15
3286;7576;Online;False;5;1512;15152;2017-10-19
2623;1430;Online;False;8;1788;1788;2016-12-18
3565;100000;Online;False;8;0;250000;2018-02-28
2887;2854;Online;False;4;1395;5707;2017-05-29
3639;0;Reg. LAN;False;2;0;0;2018-03-24
2122;0;Other;False;8;0;0;2016-01-20
2793;96093;Online;False;8;0;250000;2017-04-23
3032;3200;Local LAN;False;2;4800;4800;2017-07-31
3006;1000;Online;False;8;1500;1500;2017-07-24
2967;125457;Online;False;16;0;250000;2017-08-15
3099;117500;Reg. LAN;False;4;1870;235000;2017-08-20
3531;5860;Online;False;2;0;11710;2018-02-01
3601;250000;Online;False;10;45000;660000;2018-05-12
3419;1000;Online;False;8;1500;1500;2017-12-14
2924;5734;Intl. LAN;False;8;11468;11468;2017-06-19
3372;7600;Online;False;4;0;29500;2017-12-03
3161;5960;Online;False;4;11915;11915;2017-09-08
3416;800000;Online;False;4;0;1500000;2017-12-10
3030;1000;Online;False;8;1500;1500;2017-08-03
3135;125000;Online;False;16;0;300000;2017-09-24
3116;20000;Online;False;6;37500;37500;2018-02-04
2891;1449;Online;False;4;1449;1449;2017-06-04
3306;29151;Online;False;2;0;59000;2017-10-22
3467;7000;Online;False;8;12000;12000;2018-01-27
3441;250000;Online;False;8;0;500000;2018-01-30
3025;117500;Local LAN;False;4;0;235000;2017-07-30
3383;7576;Online;False;16;15152;15152;2017-12-23
3587;1750;Online;False;8;1500;2500;2018-03-11
3615;250000;Online;False;4;0;750000;2018-03-25
2780;1500;Online;False;8;2000;2000;2017-05-08
2815;15137;Online;False;16;0;30274;2017-05-20
3488;0;Intl. LAN;False;8;0;0;2018-01-07
3431;1587;Online;False;3;1587;1587;2017-12-14
2973;9612;Intl. LAN;False;24;15300;15300;2017-09-10
3384;10000;Online;False;10;15000;15000;2017-12-10
3250;70000;Intl. LAN;False;8;50000;1000000;2017-10-29
2014;3000;Reg. LAN;False;8;10000;10000;2015-11-19
3217;1515;Local LAN;False;8;6700;6700;2017-12-09
3486;130000;Intl. LAN;False;16;300000;300000;2018-02-25
3255;70000;Online;False;16;0;1000000;2017-10-15
3367;1000;Online;False;8;1500;1500;2017-11-22
3137;125000;Online;False;8;0;300000;2017-10-02
3507;2500;Online;False;8;4000;4000;2018-01-29
3159;9844;Online;False;4;0;24300;2017-09-07
3110;2373;Online;False;8;0;3164;2017-08-24
3566;100000;Online;False;8;0;250000;2018-03-01
2982;4780;Reg. LAN;False;2;5975;5975;2017-07-09
3504;2225;Online;False;8;2000;3225;2018-02-11
3645;15000;Intl. LAN;True;25;25000;25000;2018-03-31
3468;7595;Online;False;6;12151;12151;2018-01-06
3026;117500;Reg. LAN;False;6;7795;235000;2017-08-20
3167;2750;Reg. LAN;True;2;4050;4050;2017-09-08
3103;450;Local LAN;False;4;900;900;2017-08-20
3068;1173;Reg. LAN;False;4;0;2345;2017-08-20
3410;4705;Local LAN;False;4;8233;8233;2017-12-09
2925;1400;Reg. LAN;False;4;2800;2800;2017-06-18
2962;117500;Online;False;8;0;235000;2017-07-07
3022;4290;Online;False;2;0;8992;2017-07-27
3650;1000;Local LAN;False;2;1500;1500;2018-03-31
2537;1000;Online;False;8;1500;1500;2016-10-28
2795;96093;Online;False;6;0;250000;2017-05-20
3298;500000;Online;False;3;0;1000000;2017-10-19
2903;100000;Online;False;8;0;250000;2017-06-25
3212;7596;Online;False;16;12147;12147;2017-09-22
2944;50000;Online;False;16;0;100000;2017-06-24
2995;117500;Online;False;4;0;235000;2017-07-19
3393;1500;Online;False;8;1500;1500;2017-12-17
3111;2373;Online;False;4;3164;3164;2017-08-31
3640;1300;Local LAN;False;2;2100;2100;2018-03-24
3213;1500;Online;False;8;2300;2300;2017-09-28
2990;2500;Local LAN;False;8;4000;4000;2017-07-12
2709;0;Online;False;2;0;0;2017-03-10
2705;25992;Local LAN;False;8;76365;76365;2017-05-07
3196;5800;Online;False;8;0;11600;2017-11-08
2999;117500;Online;False;4;0;235000;2017-07-18
3285;1587;Online;False;7;1587;1587;2017-10-19
2766;39477;Intl. LAN;False;10;0;63162;2017-05-09
2796;18000;Online;False;4;0;50000;2017-05-18
2792;96093;Online;False;12;0;250000;2017-05-21
3253;70000;Online;False;16;0;1000000;2017-10-10
3594;100000;Online;False;4;0;250000;2018-03-11
3206;40000;Online;False;4;0;100000;2017-09-22
3543;1500;Online;False;8;2000;2000;2018-03-13
3661;18000;Local LAN;False;4;24815;50000;2018-04-08
3665;50000;Online;False;8;0;100000;2018-04-08
3664;50000;Online;False;8;0;100000;2018-04-07
3663;50000;Online;False;8;0;100000;2018-04-08
3626;250000;Online;False;8;9000;750000;2018-04-28
3479;5860;Reg. LAN;False;4;11710;11710;2018-04-08
3662;50000;Online;False;8;0;100000;2018-04-07
3569;16650;Online;False;16;10000;37000;2018-04-22
3667;200000;Online;False;2;0;300000;2018-04-08
3654;200000;Online;False;4;0;300000;2018-04-04
3669;100000;Online;False;8;0;200000;2018-04-12
3668;100000;Online;False;8;0;200000;2018-04-12
3573;600;Online;False;4;1600;1600;2018-04-18
3678;3000;Online;False;8;5000;5000;2018-04-16
3477;7640;Local LAN;False;4;16040;16040;2017-12-24
3684;50000;Online;False;8;0;100000;2018-04-14
3672;7000;Online;False;8;10000;10000;2018-05-15
2873;1120;Local LAN;False;4;0;2240;2017-05-28
3676;6000;Online;False;8;10000;10000;2018-05-20
3590;100000;Online;False;8;0;250000;2018-04-17
3690;5000;Reg. LAN;False;2;8000;8000;2018-04-14
3670;100000;Online;False;8;0;200000;2018-04-14
3682;2900;Online;False;4;5800;5800;2018-06-15
3651;3300;Online;False;8;9100;9100;2018-06-09
3683;50000;Online;False;8;0;100000;2018-04-14
3695;125000;Online;False;12;0;300000;2018-05-07
3671;100000;Online;False;6;0;200000;2018-04-14
3451;480;Local LAN;False;2;640;640;2017-12-16
3694;6000;Online;False;16;10000;10000;2018-05-07
3655;8000;Local LAN;False;4;16000;16000;2018-04-15
3674;100000;Online;False;8;0;200000;2018-04-18
3491;100000;Intl. LAN;False;16;250000;250000;2018-04-22
3246;14085;Local LAN;False;2;17610;17610;2017-10-05
2853;250000;Intl. LAN;False;2;250000;250000;2017-06-16
3686;50000;Online;False;8;0;100000;2018-04-15
3680;5000;Online;False;2;6250;6250;2018-04-12
3697;125000;Online;False;12;0;300000;2018-04-26
2859;2988;Local LAN;False;2;4479;4479;2017-05-18
3691;495;Local LAN;False;4;990;990;2018-04-15
3366;18000;Reg. LAN;False;2;0;50000;2018-01-04
3693;200000;Online;False;2;0;300000;2018-04-15
2889;65000;Intl. LAN;False;4;100000;100000;2017-06-18
3660;18000;Local LAN;False;4;11870;50000;2018-04-15
3692;925;Local LAN;False;4;1420;1420;2018-04-15
3584;8544;Local LAN;False;2;12206;12206;2018-03-01
3673;100000;Online;False;8;0;200000;2018-04-13
3685;50000;Online;False;8;0;100000;2018-04-15
2731;6000;Online;False;8;10000;10000;2017-04-03
3611;250000;Reg. LAN;False;8;0;750000;2018-04-22
3724;50000;Online;False;8;0;100000;2018-04-28
3696;125000;Online;False;12;0;300000;2018-05-05
3728;10000;Online;False;8;0;20000;2018-04-29
3731;3500;Reg. LAN;False;6;5000;5000;2018-04-29
3641;50000;Online;False;10;50000;50000;2018-05-20
3735;1518;Local LAN;False;4;3036;3036;2018-04-28
3717;6146;Online;False;4;12292;12292;2018-04-22
3716;1500;Online;False;8;2300;2300;2018-05-08
3723;1500;Online;False;8;2500;2500;2018-04-26
3675;100000;Online;False;8;0;200000;2018-05-09
3713;11600;Online;False;4;0;23200;2018-04-20
3577;45000;Intl. LAN;False;8;75000;75000;2018-04-26
3719;200000;Online;False;2;0;300000;2018-04-22
3718;2065;Local LAN;False;3;3300;3300;2018-04-21
3689;7958;Local LAN;False;4;15913;15913;2018-04-21
3725;50000;Online;False;8;0;100000;2018-04-28
3722;2000;Online;False;4;4000;4000;2018-04-28
3299;39477;Intl. LAN;False;6;63162;63162;2018-04-30
3726;50000;Online;False;8;0;100000;2018-04-29
3738;200000;Online;False;2;0;300000;2018-04-29
3727;50000;Online;False;8;0;100000;2018-04-29
3737;2225;Reg. LAN;False;8;3225;3225;2018-04-29
3530;100000;Intl. LAN;False;16;250000;250000;2018-05-06
3702;125000;Online;False;16;0;300000;2018-05-13
3705;125000;Online;False;16;0;300000;2018-05-03
3733;12000;Online;False;10;20000;20000;2018-05-14
3743;50000;Online;False;8;0;100000;2018-05-05
3707;125000;Online;False;8;0;300000;2018-05-03
3744;50000;Online;False;8;0;100000;2018-05-05
3740;8400;Online;False;2;0;16800;2018-05-05
3745;50000;Online;False;8;0;100000;2018-05-06
3709;125000;Online;False;4;0;300000;2018-05-06
3747;4610;Local LAN;False;2;7710;7710;2018-05-06
3752;1500;Local LAN;False;4;2500;2500;2018-05-06
3741;8400;Local LAN;False;4;16800;16800;2018-05-13
3769;9350;Local LAN;False;16;2392;15600;2018-05-12
3754;1000;Online;False;8;1500;1500;2018-05-18
3679;16650;Reg. LAN;False;4;0;37000;2018-05-10
3775;7000;Online;False;4;0;10000;2018-05-13
3756;6307;Local LAN;False;6;14188;14188;2018-05-13
3657;0;Intl. LAN;False;2;0;0;2018-05-09
3768;125000;Online;False;20;0;300000;2018-05-27
3755;1500;Online;False;8;3000;3000;2018-06-10
3710;125000;Online;False;8;0;300000;2018-05-25
3677;0;Intl. LAN;False;4;0;0;2018-05-10
3762;5815;Local LAN;False;4;11048;11048;2018-05-12
3658;16650;Intl. LAN;False;2;0;37000;2018-05-09
3774;29000;Online;False;4;0;52250;2018-05-13
3656;18000;Intl. LAN;False;8;50000;50000;2018-05-13
3712;65000;Online;False;8;0;100000;2018-05-15
3373;250000;Intl. LAN;False;16;750000;750000;2018-05-20
3784;70000;Online;False;8;0;1000000;2018-05-16
3757;150000;Online;False;16;0;300000;2018-05-17
3797;25000;Online;False;2;0;50000;2018-05-20
3425;50000;Intl. LAN;False;8;100000;100000;2018-05-21
3763;70000;Online;False;8;0;1000000;2018-06-07
3749;70000;Online;False;8;0;1000000;2018-05-20
3777;29000;Online;False;4;0;52250;2018-05-20
3787;70000;Online;False;8;0;1000000;2018-05-20
3765;70000;Online;False;8;0;1000000;2018-05-20
3764;70000;Online;False;8;0;1000000;2018-05-20
3796;2419;Local LAN;False;4;4837;4837;2018-05-20
3798;600;Local LAN;False;2;1000;1000;2018-05-20
3628;250000;Reg. LAN;False;2;6000;750000;2018-05-06
3794;1500;Online;False;8;2300;2300;2018-05-30
3837;1500;Online;False;8;2500;2500;2018-08-01
3792;70000;Online;False;16;0;1000000;2018-06-13
3841;70000;Online;False;8;0;1000000;2018-06-12
3721;10000;Online;False;16;0;20000;2018-06-10
3698;25000;Intl. LAN;False;6;50000;50000;2018-06-10
