matchlinkId;map;teamAId;teamBId
2298204;Dust2;4548;6372
2298194;Dust2;6321;6132
2298194;Mirage;6321;6132
2298195;Mirage;6334;6301
2298196;Train;5005;6367
2298210;Dust2;6261;6364
2298193;Dust2;6290;5005
2298193;Cobblestone;6290;5005
2298149;Dust2;4494;6386
2298149;Cobblestone;4494;6386
2298150;Cobblestone;6211;5973
2298150;Overpass;6211;5973
2298150;Cache;6211;5973
2298212;Cache;6220;6287
2298212;Cobblestone;6220;6287
2298205;Overpass;5996;5378
2298205;Train;5996;5378
2298165;Mirage;5579;6384
2298165;Dust2;5579;6384
2298207;Train;6221;5801
2298207;Cache;6221;5801
2298215;Cache;4494;5973
2298215;Cobblestone;4494;5973
2298213;Cache;4532;6220
2298211;Train;5378;6133
2298211;Cobblestone;5378;6133
2298211;Mirage;5378;6133
2298221;Overpass;6226;6137
2298221;Inferno;6226;6137
2298214;Mirage;6287;4532
2298214;Cache;6287;4532
2298214;Train;6287;4532
2298208;Train;6327;6326
2298208;Mirage;6327;6326
2298216;Train;6386;6211
2298216;Cache;6386;6211
2298220;Train;5005;6191
2298219;Cache;6290;6364
2298217;Inferno;6292;6321
2298217;Cobblestone;6292;6321
2298218;Inferno;6290;6261
2298151;Dust2;5284;5978
2298151;Inferno;5284;5978
2298152;Cobblestone;6375;5310
2298152;Dust2;6375;5310
2298222;Overpass;5284;5310
2298222;Dust2;5284;5310
2298222;Cobblestone;5284;5310
2298223;Cache;5978;6375
2298223;Overpass;5978;6375
2298228;Dust2;4991;4411
2298228;Cobblestone;4991;4411
2298228;Mirage;4991;4411
2298228;Inferno;4991;4411
2298228;Train;4991;4411
2298224;Train;5422;4791
2298224;Mirage;5422;4791
2298224;Inferno;5422;4791
2298225;Mirage;5988;4548
2298225;Overpass;5988;4548
2298229;Train;5991;5378
2298229;Inferno;5991;5378
2298229;Mirage;5991;5378
2298229;Cache;5991;5378
2298229;Cobblestone;5991;5378
2298226;Cache;5973;6211
2298226;Cobblestone;5973;6211
2298227;Cobblestone;5310;6375
2298227;Dust2;5310;6375
2298227;Overpass;5310;6375
2298231;Cobblestone;4991;5991
2298231;Mirage;4991;5991
2298231;Train;4991;5991
2298231;Inferno;4991;5991
2298231;Cache;4991;5991
2298230;Cobblestone;5524;4469
2298230;Cache;5524;4469
2298230;Train;5524;4469
2298230;Mirage;5524;4469
2298232;Mirage;6384;6133
2298232;Inferno;6384;6133
2298233;Cache;6132;6292
2298233;Train;6132;6292
2298235;Cache;6132;6334
2297851;Cobblestone;6301;6191
2297851;Inferno;6301;6191
2298234;Mirage;6132;6101
2298236;Mirage;6094;4682
2298236;Dust2;6094;4682
2298237;Cache;5949;6094
2298237;Mirage;5949;6094
2298240;Mirage;5106;5136
2298241;Mirage;5141;5136
2298250;Cobblestone;5909;4469
2298250;Cache;5909;4469
2298250;Mirage;5909;4469
2298246;Cache;5107;5109
2298259;Cobblestone;6375;4606
2298259;Cache;6375;4606
2298259;Dust2;6375;4606
2298238;Cobblestone;5716;4742
2298238;Mirage;5716;4742
2298242;Cobblestone;5141;5106
2298252;Cobblestone;6051;6368
2298252;Dust2;6051;6368
2298245;Cobblestone;5140;5109
2298261;Cache;5995;4494
2298261;Dust2;5995;4494
2298247;Dust2;5140;5107
2298263;Inferno;6091;4554
2298251;Dust2;6391;6388
2298251;Cache;6391;6388
2298243;Mirage;5134;5138
2298253;Dust2;6390;6370
2298253;Cache;6390;6370
2298260;Inferno;6045;4477
2298260;Cache;6045;4477
2298260;Cobblestone;6045;4477
2298248;Dust2;5108;5133
2298255;Mirage;6225;6298
2298262;Cobblestone;5319;4494
2298262;Cache;5319;4494
2298254;Overpass;6375;5208
2298254;Mirage;6375;5208
2298249;Train;5078;5133
2298244;Mirage;5143;5138
2298266;Dust2;4469;6391
2298256;Mirage;5617;6114
2298239;Cache;6226;5716
2298239;Dust2;6226;5716
2298258;Cobblestone;6292;6290
2298258;Dust2;6292;6290
2298264;Mirage;6301;6334
2298257;Train;5974;6191
2298257;Overpass;5974;6191
2298265;Mirage;6094;4742
2298265;Dust2;6094;4742
2298295;Cobblestone;4682;5716
2298295;Mirage;4682;5716
2298267;Dust2;5134;5143
2298296;Cache;5991;5996
2298296;Dust2;5991;5996
2298297;Mirage;6094;5716
2298297;Cache;6094;5716
2298268;Dust2;5136;5143
2298272;Cache;5078;5108
2298270;Inferno;5141;5134
2298277;Cobblestone;5310;5378
2298281;Train;4411;5995
2298292;Mirage;5909;6388
2298292;Cache;5909;6388
2298306;Mirage;4982;5208
2298306;Overpass;4982;5208
2298273;Cache;5109;5108
2298278;Overpass;6137;5378
2298282;Dust2;4411;5996
2298286;Dust2;4689;5093
2298286;Mirage;4689;5093
2298287;Cobblestone;5009;5395
2298287;Mirage;5009;5395
2298288;Cobblestone;6030;5195
2298288;Cache;6030;5195
2298269;Cache;5136;5134
2298290;Cache;4494;6382
2298290;Dust2;4494;6382
2298274;Dust2;5109;5078
2298279;Mirage;4608;5378
2298283;Dust2;4411;5310
2298307;Train;5422;6133
2298307;Dust2;5422;6133
2298307;Mirage;5422;6133
2298293;Dust2;6391;6388
2298275;Dust2;5140;5078
2298280;Cobblestone;6137;5284
2298284;Mirage;5991;5378
2298289;Mirage;6372;5208
2298289;Overpass;6372;5208
2298271;Mirage;5138;5141
2298291;Inferno;5988;4494
2298291;Cache;5988;4494
2298276;Cobblestone;5133;5140
2298294;Mirage;5909;6388
2298285;Train;5284;5995
2298301;Train;6301;6386
2298302;Cobblestone;5974;6117
2298304;Mirage;6321;6290
2298304;Dust2;6321;6290
2298300;Mirage;5005;6261
2298334;Mirage;6191;6291
2298299;Cobblestone;6292;5005
2298303;Train;6261;6132
2298303;Mirage;6261;6132
2298333;Mirage;5974;6165
2298298;Cache;6386;6321
2298323;Cache;5949;6226
2298323;Overpass;5949;6226
2298324;Cobblestone;5716;5949
2298324;Cache;5716;5949
2298324;Dust2;5716;5949
2298325;Mirage;6226;5949
2298325;Train;6226;5949
2298326;Cache;5143;5101
2298326;Dust2;5143;5101
2298326;Cobblestone;5143;5101
2298348;Mirage;5909;4982
2298331;Mirage;5395;5310
2298331;Dust2;5395;5310
2298330;Cache;6372;6384
2298330;Train;6372;6384
2298349;Mirage;6302;6241
2298350;Inferno;6137;5569
2298350;Cache;6137;5569
2298311;Dust2;4991;5378
2298316;Dust2;4608;5991
2298351;Mirage;4982;6241
2298312;Dust2;5996;5995
2298317;Mirage;5378;5991
2298332;Cobblestone;4494;5422
2298332;Inferno;4494;5422
2298322;Dust2;5195;4689
2298322;Mirage;5195;4689
2298352;Overpass;5909;6302
2298328;Dust2;5135;5108
2298328;Cache;5135;5108
2298328;Overpass;5135;5108
2298347;Mirage;5395;4736
2298347;Inferno;5395;4736
2298347;Cache;5395;4736
2298329;Dust2;5133;5115
2298329;Inferno;5133;5115
2298313;Cobblestone;5991;5310
2298318;Inferno;5284;5378
2298305;Train;5988;6372
2298305;Cache;5988;6372
2298353;Inferno;4982;5909
2298314;Cache;5378;5996
2298319;Cobblestone;5422;5284
2298315;Overpass;5284;5310
2298343;Overpass;5005;6290
2298345;Cobblestone;5974;6261
2298345;Cache;5974;6261
2298342;Dust2;5752;6386
2298341;Mirage;5752;6301
2298344;Cache;5974;6132
2298344;Mirage;5974;6132
2298339;Overpass;6261;6191
2298340;Cobblestone;6386;6301
2298358;Cache;4532;4606
2298360;Cache;5142;5078
2298360;Dust2;5142;5078
2298354;Mirage;5395;6137
2298354;Cobblestone;5395;6137
2298356;Cobblestone;5319;6372
2298356;Overpass;5319;6372
2298359;Mirage;5009;6220
2298368;Cobblestone;5093;6133
2298368;Train;5093;6133
2298364;Cache;4411;5310
2298375;Mirage;4468;6395
2298375;Overpass;4468;6395
2298377;Cache;4532;5009
2298365;Train;6137;5991
2298355;Mirage;4548;5395
2298355;Cache;4548;5395
2298355;Cobblestone;4548;5395
2298361;Cache;5137;5141
2298361;Mirage;5137;5141
2298361;Cobblestone;5137;5141
2298366;Inferno;6137;5422
2298376;Mirage;5407;6394
2298376;Cache;5407;6394
2298376;Dust2;5407;6394
2298378;Cache;4606;6220
2298381;Cache;6398;6399
2298381;Dust2;6398;6399
2298362;Overpass;5138;5058
2298362;Inferno;5138;5058
2298379;Cache;4532;4606
2298382;Cobblestone;6400;6401
2298382;Mirage;6400;6401
2298367;Overpass;5422;5991
2298369;Cobblestone;5909;6220
2298369;Mirage;5909;6220
2298369;Cache;5909;6220
2298363;Cobblestone;5140;5136
2298363;Dust2;5140;5136
2298363;Inferno;5140;5136
2298372;Train;5752;6290
2298371;Train;6292;6290
2298374;Cobblestone;6301;6385
2298374;Dust2;6301;6385
2298370;Mirage;5752;6321
2298335;Overpass;5378;5973
2298335;Mirage;5378;5973
2298383;Inferno;6248;6108
2298383;Cobblestone;6248;6108
2298384;Cache;6302;4532
2298384;Mirage;6302;4532
2298384;Train;6302;4532
2298336;Inferno;4991;5996
2298336;Dust2;4991;5996
2298387;Inferno;6226;6137
2298387;Overpass;6226;6137
2298387;Mirage;6226;6137
2298385;Mirage;6220;5909
2298385;Cobblestone;6220;5909
2298385;Cache;6220;5909
2298386;Mirage;4532;5909
2298386;Cache;4532;5909
2298386;Overpass;4532;5909
2298396;Dust2;6192;6402
2298396;Cache;6192;6402
2298388;Mirage;6375;6221
2298388;Cobblestone;6375;6221
2298399;Mirage;6010;6387
2298389;Mirage;6372;5801
2298389;Cache;6372;5801
2298392;Cache;5973;4991
2298392;Cobblestone;5973;4991
2298392;Overpass;5973;4991
2298400;Overpass;6176;4791
2298390;Cobblestone;4863;6342
2298390;Overpass;4863;6342
2298397;Mirage;5158;5153
2298397;Dust2;5158;5153
2298401;Cache;6379;6211
2298407;Inferno;4759;6362
2298407;Cache;4759;6362
2298402;Mirage;6375;6372
2298402;Cobblestone;6375;6372
2298402;Overpass;6375;6372
2298403;Mirage;6221;5801
2298403;Cache;6221;5801
2298403;Dust2;6221;5801
2298398;Cache;6294;6403
2298398;Inferno;6294;6403
2298409;Mirage;6226;5716
2298409;Train;6226;5716
2298393;Inferno;5378;5996
2298393;Train;5378;5996
2298410;Overpass;5153;6294
2298410;Mirage;5153;6294
2298410;Inferno;5153;6294
2298395;Train;6237;6213
2298395;Mirage;6237;6213
2298395;Inferno;6237;6213
2298416;Dust2;6183;6404
2298416;Train;6183;6404
2298416;Inferno;6183;6404
2298408;Overpass;4468;6124
2298408;Mirage;4468;6124
2298408;Cache;4468;6124
2298404;Dust2;6211;6387
2298405;Cache;6010;4791
2298413;Train;4991;5378
2298413;Dust2;4991;5378
2298412;Inferno;5158;6403
2298412;Mirage;5158;6403
2298419;Cache;4863;6248
2298419;Inferno;4863;6248
2298406;Mirage;6176;6379
2298411;Mirage;4759;6124
2298411;Train;4759;6124
2298414;Train;5996;5378
2298414;Overpass;5996;5378
2298420;Cache;6109;5258
2298420;Dust2;6109;5258
2298415;Train;5988;6287
2298415;Dust2;5988;6287
2298415;Inferno;5988;6287
2298421;Dust2;5310;6226
2298421;Overpass;5310;6226
2298425;Cache;4548;5540
2298425;Cobblestone;4548;5540
2298425;Mirage;4548;5540
2298424;Mirage;6302;5093
2298424;Cobblestone;6302;5093
2298422;Overpass;6226;5284
2298422;Dust2;6226;5284
2298417;Train;6384;5988
2298417;Mirage;6384;5988
2298418;Mirage;6302;6405
2298418;Inferno;6302;6405
2298423;Inferno;6292;6386
2298423;Cache;6292;6386
2298430;Cache;6386;6290
2298430;Inferno;6386;6290
2298432;Inferno;6191;6292
2298432;Mirage;6191;6292
2298431;Dust2;6386;6301
2298431;Mirage;6386;6301
2298429;Inferno;6248;5258
2298429;Cache;6248;5258
2298429;Dust2;6248;5258
2298429;Mirage;6248;5258
2298429;Train;6248;5258
2298443;Mirage;6302;6406
2298443;Dust2;6302;6406
2298426;Mirage;6226;5909
2298426;Cache;6226;5909
2298433;Mirage;5395;5310
2298433;Dust2;5395;5310
2298433;Cache;5395;5310
2298427;Mirage;5330;6371
2298427;Cache;5330;6371
2298427;Inferno;5330;6371
2298435;Cache;6302;6384
2298435;Cobblestone;6302;6384
2298444;Mirage;5093;5399
2298444;Cache;5093;5399
2298438;Mirage;6372;5422
2298438;Cobblestone;6372;5422
2298434;Dust2;4608;6375
2298434;Cobblestone;4608;6375
2298445;Cache;6406;5093
2298439;Train;5988;6226
2298439;Overpass;5988;6226
2298428;Dust2;6045;4675
2298428;Inferno;6045;4675
2298442;Cobblestone;6386;5974
2298442;Train;6386;5974
2298440;Cache;6334;6364
2298440;Cobblestone;6334;6364
2298441;Overpass;5005;6385
2298441;Dust2;5005;6385
2298464;Cobblestone;6290;6301
2298464;Dust2;6290;6301
2298460;Mirage;6302;5399
2298460;Cache;6302;5399
2298446;Cobblestone;6405;6372
2298446;Train;6405;6372
2298471;Train;5995;5422
2298471;Inferno;5995;5422
2298449;Train;5284;4991
2298453;Overpass;5996;5310
2298465;Inferno;5395;6375
2298465;Cobblestone;5395;6375
2298458;Inferno;6137;6226
2298458;Train;6137;6226
2298479;Train;4606;6287
2298479;Inferno;4606;6287
2298450;Overpass;5284;5996
2298454;Cobblestone;4991;4411
2298462;Mirage;5093;6302
2298473;Dust2;6401;6396
2298473;Cobblestone;6401;6396
2298459;Cache;5310;5988
2298459;Cobblestone;5310;5988
2298451;Cobblestone;4411;5996
2298455;Train;5991;5995
2298463;Mirage;5399;5093
2298463;Train;5399;5093
2298474;Mirage;6400;6398
2298474;Cobblestone;6400;6398
2298448;Overpass;6372;6137
2298448;Train;6372;6137
2298457;Cobblestone;5284;4411
2298475;Cache;6397;6399
2298475;Mirage;6397;6399
2298480;Dust2;6405;5569
2298480;Train;6405;5569
2298480;Mirage;6405;5569
2298452;Cobblestone;5422;4494
2298456;Cobblestone;5310;4411
2298467;Train;6261;6301
2298467;Cobblestone;6261;6301
2298470;Overpass;5973;6132
2298469;Inferno;6191;6132
2298466;Cache;5973;4643
2298466;Mirage;5973;4643
2298468;Train;6191;6301
2298481;Cache;4532;4606
2298485;Overpass;5995;5310
2298485;Dust2;5995;5310
2298482;Train;6225;6220
2298509;Cache;4468;4759
2298509;Mirage;4468;4759
2298488;Mirage;4532;6225
2298486;Dust2;5284;5995
2298486;Train;5284;5995
2298489;Inferno;4606;6220
2298483;Train;5310;5422
2298497;Cobblestone;6396;6397
2298497;Cache;6396;6397
2298510;Dust2;5435;5407
2298510;Mirage;5435;5407
2298490;Cache;4532;4606
2298484;Cobblestone;6137;4991
2298487;Cobblestone;5284;5319
2298487;Inferno;5284;5319
2298494;Cobblestone;5973;6132
2298496;Dust2;6321;4643
2298496;Mirage;6321;4643
2298493;Overpass;5973;6301
2298492;Cobblestone;6191;6132
2298495;Cache;6321;5973
2298495;Mirage;6321;5973
2298491;Cobblestone;6191;6301
2298498;Inferno;5111;5133
2298501;Mirage;6313;6279
2298501;Dust2;6313;6279
2298500;Dust2;5143;6311
2298511;Inferno;5138;6279
2298511;Overpass;5138;6279
2298516;Mirage;5111;6311
2298504;Mirage;6302;6363
2298515;Cache;5133;5143
2298505;Cobblestone;5208;6287
2298512;Cobblestone;5138;6313
2298512;Mirage;5138;6313
2298502;Dust2;5422;5996
2298506;Cache;6363;6287
2298518;Train;5435;4759
2298518;Cache;5435;4759
2298507;Mirage;6302;5208
2298517;Mirage;6311;5133
2298517;Dust2;6311;5133
2298503;Cobblestone;5310;5093
2298503;Cache;5310;5093
2298508;Mirage;6287;6302
2298514;Cobblestone;6405;5208
2298514;Mirage;6405;5208
2298519;Cache;6397;6400
2298519;Mirage;6397;6400
2298520;Mirage;6398;6401
2298520;Dust2;6398;6401
2298513;Cobblestone;5973;6301
2298513;Dust2;5973;6301
2298529;Cobblestone;6010;6211
2298529;Inferno;6010;6211
2298521;Dust2;5142;6271
2298524;Dust2;5108;6308
2298523;Cache;5137;5103
2298522;Train;6273;5140
2298532;Cache;6271;5103
2298537;Dust2;6308;5140
2298525;Train;6220;6287
2298525;Cobblestone;6220;6287
2298525;Dust2;6220;6287
2298533;Cobblestone;5142;5137
2298538;Dust2;5108;6273
2298539;Inferno;5108;5133
2298526;Mirage;5208;4532
2298526;Overpass;5208;4532
2298526;Dust2;5208;4532
2298542;Inferno;5103;5142
2298542;Dust2;5103;5142
2298540;Mirage;5139;5133
2298543;Mirage;5140;5108
2298543;Inferno;5140;5108
2298543;Dust2;5140;5108
2298528;Dust2;6396;6399
2298528;Cache;6396;6399
2298541;Dust2;5136;5133
2298527;Cache;6287;4532
2298527;Train;6287;4532
2298527;Cobblestone;6287;4532
2298544;Cobblestone;6290;6334
2298544;Cache;6290;6334
2298534;Cache;5752;4791
2298534;Dust2;5752;4791
2298534;Overpass;5752;4791
2298535;Train;5378;6211
2298535;Inferno;5378;6211
2298535;Cache;5378;6211
2298536;Overpass;4791;5378
2298536;Mirage;4791;5378
2298545;Train;5137;6313
2298545;Dust2;5137;6313
2298546;Inferno;6273;5133
2298546;Cobblestone;6273;5133
2298530;Mirage;5422;6137
2298530;Overpass;5422;6137
2298530;Inferno;5422;6137
2298548;Overpass;5138;5108
2298548;Dust2;5138;5108
2298548;Mirage;5138;5108
2298547;Cobblestone;5143;5142
2298547;Cache;5143;5142
2298551;Cobblestone;5137;5133
2298551;Train;5137;5133
2298551;Dust2;5137;5133
2298552;Cobblestone;5138;5142
2298552;Mirage;5138;5142
2298554;Train;5137;5142
2298554;Dust2;5137;5142
2298554;Cobblestone;5137;5142
2298554;Mirage;5137;5142
2298549;Mirage;6407;6408
2298549;Cobblestone;6407;6408
2298550;Cobblestone;5716;6220
2298550;Cache;5716;6220
2298553;Overpass;5973;6290
2298553;Dust2;5973;6290
2298557;Mirage;5949;5909
2298557;Cache;5949;5909
2298557;Cobblestone;5949;5909
2298556;Cobblestone;5310;6407
2298556;Mirage;5310;6407
2298559;Train;6226;6405
2298559;Cache;6226;6405
2298558;Inferno;4736;6094
2298558;Cache;4736;6094
2298555;Inferno;5579;5988
2298555;Cache;5579;5988
2298576;Inferno;5272;6409
2298562;Mirage;5909;6094
2298560;Cache;5395;6226
2298560;Dust2;5395;6226
2298577;Cobblestone;6375;6407
2298577;Inferno;6375;6407
2298577;Overpass;6375;6407
2298581;Overpass;5949;4736
2298581;Mirage;5949;4736
2298584;Cache;5996;6287
2298584;Overpass;5996;6287
2298585;Cobblestone;5310;6405
2298585;Dust2;5310;6405
2298585;Mirage;5310;6405
2298567;Inferno;5422;4608
2298571;Mirage;5991;5284
2298561;Mirage;5395;6372
2298561;Cache;5395;6372
2298582;Overpass;6094;4736
2298568;Cache;4494;5284
2298572;Train;4991;5991
2298566;Train;4608;6226
2298566;Dust2;4608;6226
2298566;Overpass;4608;6226
2298598;Mirage;6399;6401
2298598;Dust2;6399;6401
2298573;Dust2;5995;5996
2298587;Cache;4411;5399
2298587;Dust2;4411;5399
2298583;Cobblestone;5949;4736
2298583;Cache;5949;4736
2298569;Overpass;5284;4991
2298580;Mirage;6410;6137
2298580;Train;6410;6137
2298570;Mirage;4494;5284
2298579;Mirage;5524;6411
2298599;Cobblestone;6396;6400
2298599;Dust2;6396;6400
2298600;Overpass;6398;6397
2298600;Mirage;6398;6397
2298574;Dust2;5995;5991
2298575;Dust2;5996;4991
2298578;Inferno;4469;6325
2298601;Cobblestone;5310;4494
2298601;Mirage;5310;4494
2298593;Train;6191;6321
2298597;Dust2;6386;6364
2298591;Overpass;5973;6386
2298592;Mirage;6290;6292
2298596;Dust2;6364;5752
2298589;Cache;5974;6132
2298595;Train;5005;6386
2298588;Cobblestone;6290;5005
2298594;Cache;6191;6386
2298594;Overpass;6191;6386
2298618;Mirage;5949;5909
2298618;Cache;5949;5909
2298618;Cobblestone;5949;5909
2298603;Overpass;5284;4494
2298603;Cobblestone;5284;4494
2298602;Cache;5996;5540
2298602;Overpass;5996;5540
2298631;Cobblestone;6137;6375
2298631;Inferno;6137;6375
2298631;Train;6137;6375
2298616;Overpass;5988;6372
2298616;Train;5988;6372
2298616;Mirage;5988;6372
2298606;Cache;5395;4608
2298614;Cobblestone;5310;5991
2298604;Overpass;4494;6226
2298604;Inferno;4494;6226
2298607;Overpass;5284;4608
2298611;Cache;5310;4991
2298619;Overpass;6094;4682
2298619;Mirage;6094;4682
2298619;Dust2;6094;4682
2298608;Train;4608;5991
2298612;Overpass;5996;5284
2298617;Cobblestone;5093;5658
2298617;Mirage;5093;5658
2298630;Mirage;6405;6408
2298630;Cobblestone;6405;6408
2298630;Cache;6405;6408
2298632;Cobblestone;6407;6137
2298632;Overpass;6407;6137
2298609;Cache;4991;5991
2298613;Dust2;5996;4411
2298629;Cache;6033;6412
2298605;Cache;6372;6226
2298605;Dust2;6372;6226
2298610;Mirage;4411;5991
2298623;Dust2;5752;5973
2298628;Train;6290;6386
2297880;Cobblestone;5974;6301
2297880;Train;5974;6301
2298622;Cache;6386;6132
2298627;Cache;5973;5005
2298373;Inferno;5005;6191
2298621;Cache;6261;5973
2298626;Overpass;5752;6290
2298620;Dust2;6261;6292
2298624;Cache;5973;6386
2298624;Dust2;5973;6386
2298649;Cache;5716;6363
2298649;Mirage;5716;6363
2298649;Cobblestone;5716;6363
2298635;Cobblestone;4494;6372
2298635;Overpass;4494;6372
2298643;Inferno;5988;5422
2298643;Overpass;5988;5422
2298643;Mirage;5988;5422
2298645;Overpass;4991;6375
2298645;Train;4991;6375
2298647;Overpass;5310;4411
2298647;Inferno;5310;4411
2298651;Dust2;6318;6413
2298651;Cache;6318;6413
2298633;Dust2;5195;6226
2298633;Cache;5195;6226
2298639;Cobblestone;5284;5996
2298640;Dust2;4494;5996
2298650;Inferno;4532;4606
2298650;Mirage;4532;4606
2298650;Train;4532;4606
2298646;Cobblestone;4608;5949
2298646;Mirage;4608;5949
2298636;Cobblestone;6372;5988
2298636;Train;6372;5988
2298634;Cobblestone;6045;5093
2298634;Cache;6045;5093
2298641;Mirage;5422;4991
2298644;Mirage;4982;4554
2298644;Cache;4982;4554
2298648;Dust2;5996;4411
2298648;Cache;5996;4411
2298648;Inferno;5996;4411
2298642;Train;5422;4494
2298652;Dust2;5272;6325
2298663;Dust2;6396;6398
2298663;Cache;6396;6398
2298664;Mirage;6399;6400
2298664;Cache;6399;6400
2298665;Mirage;6401;6397
2298665;Cache;6401;6397
2298638;Dust2;5395;5284
2298638;Cobblestone;5395;5284
2298637;Cache;5995;6372
2298637;Train;5995;6372
2298653;Inferno;5524;6412
2298661;Overpass;6290;5973
2298656;Train;5005;5752
2298655;Overpass;5752;6386
2298659;Train;5005;5973
